season,avg_FG%_mean,avg_pts_mean,avg_Gcar_final
2023,0.4666848056884383,10.700196050322559,299.76943005181346
2024,0.4600337095525164,9.689813908750514,306.8886414253898
2025,0.43732224224735744,8.825383627995274,295.75222816399287
2026,0.4498199476987297,9.1231839341038,292.02966841186736
