player_id,FGA_mean,FTA_mean,FG_pct_used,FT_pct_used,PTS,REB,AST,STL,BLK,FG3M,TOV,FG,FT,sum_raw,risk_penalty,H2H_value,availability_multiplier,rank_H2H
hartjo01,26.57439024390244,6.878439024390245,0.5027482956419571,0.6964748029417739,0.595307917888563,0.9501466275659824,0.8826979472140764,0.903225806451613,0.31964809384164217,0.5249266862170088,-0.7859237536656891,0.7771260997067448,0.1788856304985338,4.346041055718475,0.10949222421587174,3.7216531527860797,0.8784634146341465,41.0
brunsja01,58.518292682926834,18.90017073170732,0.4769880869194893,0.8141921844077835,0.9882697947214076,0.35483870967741926,0.9765395894428153,0.6803519061583578,-0.18181818181818177,0.9208211143695015,-0.9120234604105572,0.7390029325513197,0.9648093841642229,4.530791788856305,0.1751470307624339,3.7163210957960926,0.8532195121951219,42.0
murphtr01,38.11756097560976,10.108,0.4615822282012651,0.8365937162979433,0.8680351906158357,0.686217008797654,0.6392961876832846,0.8533724340175952,0.6099706744868034,0.9530791788856305,-0.5806451612903225,0.13489736070381242,0.903225806451613,5.067448680351906,0.1629536293125068,3.711028048009641,0.7566585365853659,43.0
jacksja01,40.81196341463414,13.414134146341464,0.4752259038440501,0.7731746952040656,0.8768328445747802,0.7214076246334311,0.3108504398826979,0.8357771260997067,0.9736070381231672,0.6832844574780059,-0.8035190615835777,0.6041055718475072,0.8504398826979471,5.0527859237536665,0.14338270765758143,3.69713984634592,0.7530731707317073,44.0
barneha01,27.118939024390244,8.493219512195123,0.4810104341871105,0.7678655608601387,0.6774193548387097,0.4780058651026393,0.4164222873900294,0.4457478005865103,-0.017595307917888547,0.8269794721407624,-0.25219941348973607,0.5747800586510263,0.7419354838709677,3.8914956011730206,0.028672515025702075,3.676936502026132,0.9518780487804879,45.0
reidna01,36.05896341463416,6.429756097560976,0.4680269784086571,0.6767909251638553,0.7741935483870968,0.8680351906158357,0.4868035190615836,0.7243401759530792,0.9208211143695015,0.8709677419354838,-0.7302052785923754,0.40175953079178894,-0.343108504398827,3.9736070381231667,0.07882940586384847,3.617298474604941,0.9287560975609757,46.0
edgecvj01,43.53923170731707,8.249841463414636,0.4374661331617619,0.7607703983269909,0.8621700879765395,0.8416422287390029,0.8416422287390029,0.9853372434017595,0.7214076246334311,0.8504398826979471,-0.8328445747800587,-0.8826979472140762,0.7155425219941349,4.102639296187683,0.10605962800937935,3.611933244504363,0.9037560975609756,47.0
irvinky01,45.91812195121951,10.285134146341465,0.4819267765888134,0.8792047060012486,0.9178885630498534,0.5425219941348973,0.8093841642228738,0.7800586510263929,0.533724340175953,0.903225806451613,-0.7243401759530792,0.750733137829912,0.9384164222873901,5.451612903225806,0.18754536332916688,3.598567927029829,0.6836097560975609,48.0
hardeja01,44.25365853658537,20.34789024390244,0.4254022532951698,0.8562560783922667,0.9472140762463344,0.7565982404692082,0.9941348973607038,0.9178885630498534,0.7536656891495601,0.9618768328445748,-0.9970674486803519,-0.9794721407624634,0.9912023460410557,4.346041055718476,0.1925149429117002,3.581251258873959,0.8622195121951219,49.0
jaqueja01,32.57501219512195,9.4325,0.4911000391191276,0.7300973396525012,0.7155425219941349,0.7390029325513197,0.7947214076246334,0.8299120234604105,0.29912023460410553,0.2434017595307918,-0.8240469208211143,0.7536656891495601,0.6451612903225807,4.196480938416422,0.09875895697318353,3.5441297361941144,0.8649024390243902,50.0
giddejo01,36.155597560975615,9.698756097560976,0.4597554631257453,0.7317717498543038,0.7683284457478006,0.9266862170087977,0.9824046920821115,0.7419354838709677,0.686217008797654,0.6480938416422288,-0.9560117302052786,0.032258064516129004,0.653958944281525,4.483870967741937,0.16180089178047577,3.4723089324901117,0.8033902439024391,51.0
sengual01,46.04471951219512,16.899707317073172,0.5195132827910026,0.6831442157843958,0.9149560117302054,0.9794721407624634,0.9266862170087977,0.9061583577712611,0.9090909090909092,0.0058651026392961825,-0.9589442815249267,0.9442815249266863,-0.4545454545454546,4.173020527859238,0.17939935143614805,3.471917883229869,0.8693658536585366,52.0
pritcpa01,37.28507317073171,4.878829268292683,0.4633947814648673,0.7657934824671717,0.8123167155425219,0.6099706744868034,0.8533724340175952,0.533724340175953,-0.21700879765395897,0.967741935483871,-0.5601173020527859,0.24633431085043989,0.6392961876832846,3.8856304985337244,0.13375094516772282,3.425649050737958,0.9130487804878049,53.0
maxeyty01,57.29858536585367,15.796524390243905,0.4539916115583141,0.8548593498324132,0.9736070381231672,0.4164222873900294,0.935483870967742,0.9648093841642229,0.6451612903225807,0.9589442815249267,-0.8533724340175953,-0.43401759530791784,0.9794721407624634,4.586510263929618,0.21410955934507991,3.420070502342101,0.7821951219512195,54.0
cartewe01,23.9169512195122,9.12390243902439,0.5043139398775505,0.7173086235971209,0.5718475073313782,0.9061583577712611,0.4222873900293256,0.47214076246334313,0.7390029325513197,0.28445747800586507,-0.5571847507331378,0.7653958944281525,0.5571847507331378,4.161290322580644,0.0650221718690779,3.3954066610227454,0.8289024390243902,55.0
holmgch01,28.647243902439023,10.723317073170731,0.5269220996224531,0.7494349387083379,0.7272727272727273,0.9002932551319649,0.28739002932551316,0.25219941348973607,0.9882697947214076,0.49853372434017595,-0.624633431085044,0.8914956011730206,0.7360703812316716,4.656891495601173,0.11666481330406418,3.3211204494822586,0.7314878048780488,56.0
johnske04,34.79614634146342,9.831073170731708,0.4672355463479534,0.7367704606227669,0.7624633431085044,0.7331378299120235,0.5102639296187683,0.46627565982404695,0.29325513196480935,0.6627565982404693,-0.563049853372434,0.36070381231671544,0.6774193548387097,3.903225806451614,0.09665841302592731,3.3025221646718315,0.8675853658536585,57.0
